;id;type;url;author;metadata_created;title;description;tags
2125;fe0076fb-14d4-4e4b-947d-e6561d4b8962;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-regions-naturelles-bufotes-viridis;;2022-04-05T16:37:14.393550;prescription document;prescription document définies code prescription présente sou forme dune information linéaire ponctuelle document graphique plu prescription superpose zone document exerce général contrainte supplémentaire règlement zone;aménagement planification usage sol aménagement donnée ouvertes planification plu urbanisme zonage
2126;b6f1a68b-e752-482e-8952-e936af6b3aae;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-regions-naturelles-boloria-aquilonaris-nacre-de-la-canneberge;;2022-04-05T16:36:59.427610;document;présent standard donnée concerne document plan locaux plu plan sol valent plu standard donnée offre cadre technique décrivant détail façon dématérialiser document base donnée géographiques exploitable outil standard donnée a élaboré partir cahier charge dématérialisation document mis jour basé version consolidée code date dématérialisation document graphique plu génère lot donnée géographiques composé plusieurs catalogue classe contenant zone correspondant plan zonage plu zone urbaines zone urbaniser zone agricoles a zone naturel forestier a chaque zone attaché règlement règlement peut fixer règle différentes selon destination construction concernera hôtelier bureau commerce agricole forestier fonction classe prescription contenant toutes prescription linéaire ponctuelles plu elles superposent zone document exercent général contrainte supplémentaire règlement zone a chaque prescription attaché règlement;aménagement planification usage sol donnée ouvertes
2127;58d12edd-85aa-442e-b955-6ff7178c0c16;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-atlas-non-sensibles-alcedo-atthis-martin-pecheur-deurope;;2022-04-05T16:36:45.094066;carte communale saint loup;présent standard donnée concerne document carte communale cc standard donnée offre cadre technique décrivant détail façon dématérialiser document carte communale base donnée géographiques exploitable outil standard donnée concerne aussi bien plan graphique secteur information superposant standard donnée a élaboré partir cahier charge dématérialisation document créé basé version consolidée code date recommandation deux document cohérentes si objet standard donnée propose définition structure organiser ranger infrastructure donnée géographiques carte communale tandis cahier charge sert encadrer donnée partie structure donnée présentée standard donne recommandation complémentaire matière stockage fichier donnée choix spécifiques donnée commune ministère charge développement durable dehors contexte;aménagement planification usage sol donnée ouvertes
2128;71be7819-9087-4abe-9c00-8f7cc309f798;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zone-reglementee-du-ppr-inondation-gerbeviller-54222;;2022-04-05T16:36:28.716908;carte stratégique bruit département marne échéance;carte bruit conformément circulaire juin;zone gestion restriction réglementation unité déclaration donnée ouvertes
2129;945a4bab-e089-451e-bbf7-d02e91782d27;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-perimetre-du-pprn-mt-coteau-de-moselle-messein-54366;;2022-04-05T16:36:13.434983;carte sensibilité carte atlas non sensible butor étoilé;carte sensibilité réalisée réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit maille kilomètre lesquelles moins observation a réalisée lors période récente toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes grand lorrain répartition espèce
2130;87b51b3c-0040-4093-9c90-b0ae49210247;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zones-reglementees-du-ppr-miniers-de-tucquegnieux-54536;;2022-04-05T16:35:54.257463;zone réglementées miniers;naturel code définit deux catégorie zone zone exposées risque zone directement exposées risque lesquelles mesure peuvent être prévues éviter risque fonction niveau chaque zone fait règlement opposable règlement distinguent généralement trois type zone « zone construire » dites « zone rouge » lorsque niveau fort règle générale construire « zone soumises prescription » dites « zone bleu » lorsque niveau moyen projet soumis prescription adaptées type zone non directement exposées risque construction ouvrage aménagement exploitation agricoles forestier artisanales commerciale industriel pourraient aggraver risque provoquer nouveau soumises interdiction prescription cf article code cette dernier catégorie naturel;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes minier fer risque
2131;17b2c0fd-a33a-4507-9db2-ddf3ea01f3d5;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-entite-a-lorigine-du-risque-dissolution-du-sel-sur-la-commune-de-haraucourt-54250;;2022-04-05T16:35:39.758423;document;présent standard donnée concerne document plan locaux plu plan sol valent plu standard donnée offre cadre technique décrivant détail façon dématérialiser document base donnée géographiques exploitable outil standard donnée a élaboré partir cahier charge dématérialisation document mis jour basé version consolidée code date dématérialisation document graphique plu génère lot donnée géographiques composé plusieurs catalogue classe contenant zone correspondant plan zonage plu zone urbaines zone urbaniser zone agricoles a zone naturel forestier a chaque zone attaché règlement règlement peut fixer règle différentes selon destination construction concernera hôtelier bureau commerce agricole forestier fonction classe prescription contenant toutes prescription linéaire ponctuelles plu elles superposent zone document exercent général contrainte supplémentaire règlement zone a chaque prescription attaché règlement;aménagement planification usage sol donnée ouvertes
2132;fd1beff0-0902-4700-aaea-53f7cec3dd89;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/hamster-terriers-de-2007-en-alsace;;2022-04-05T16:35:24.347345;– périmètre inondation moyenne;périmètre risque correspond périmètre réglementé approuvé vaut servitude publique;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2133;acfaf7be-142e-4fcb-ac92-9c9cf8e22b6d;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zone-reglementee-du-pss-de-la-commune-de-rehainviller-54449;;2022-04-05T16:35:01.517777;– entité ’ origine risque inondation;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2134;27dae9af-5336-4112-801f-923050acb372;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zone-reglementee-du-pss-de-la-commune-de-fontenoy-sur-moselle-54202;;2022-04-05T16:34:40.227336;hutte chasse département marne;donnée référencent hutte chasse marne existence légale elles permettent localiser géographiquement installation apportant chacune elles information sujet propriétaire droit chasse propriétaire fond hutte ainsi elles construites information détenu intégrant celles transmises fédération départementale chasseur marne service départemental national chasse faune sauvage donnée peuvent être changeantes elles donc mise jour fonction information transmises usagés comme celles acquises terrain donnée partagées elles mobilisé cadre instruction dossier elles construites manière être utilisées terrain cadre contrôle descriptif champ numéro hutte trois chiffre numéro correspondent commune hutte deux dernier création récépissé numéro toujours précédé numéro département donnée numérique format numéro attribué lors déclaration transfert récépissé commune commune lieudit implantée donnée alphabétique choix multiple saisie contrainte liste commune marne feuille commune marne présent tableau information acquise durant déclaration transfert récépissé;nature paysage donnée ouvertes
2135;29d1a1d6-eb2a-49ef-9144-edbe6d6f6ed6;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-couches-reglementaires-du-pprn-mt-pompey-54430;;2022-04-05T16:34:23.057914;zonage plu;code définit quatre type zone plan local zone urbaines zone urbaniser zone agricoles a zone naturel forestier zone délimitées plusieurs document graphique a chaque zone attaché règlement règlement peut fixer règle différentes selon destination construction concerne hôtelier bureau commerce agricole forestier fonction catégorie limitatives art classés zone secteur déjà urbanisés équipement public existant cour réalisation capacité suffisante desservir construction être classés zone secteur caractère naturel commune destinés être ouvert selon équipement existant périphérie non suffisant desservir construction implanter distingue deux type zone zone « » zone « inconstructibles » peuvent être classés zone a secteur commune équipés non protéger raison potentiel agronomique biologique économique terre être classés zone secteur commune équipés non protéger raison qualité site milieu naturel paysage intérêt notamment point vue esthétique historique écologique dune exploitation forestier caractère naturel a zone peuvent être délimités périmètre lesquels possibilité transfert droit construire pourront transfert secteur taille capacité limitées construction possibles sou condition densité;aménagement planification usage sol donnée ouvertes
2136;17105107-376b-4c0d-b947-3d086cd8a0c4;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/hamster-parcelles-prospectees-en-2017-en-grand-est;;2022-04-05T16:34:08.977007;hamster terrier;recensement terrier grand hamster occupés parcelle céréale ’ hiver mètre entre deux recenseur luzerne mètre entre deux recenseur connaître ’ état population nombre terrier recensés selon protocole validé ’ constitue indice ’ abondance;nature paysage nature donnée ouvertes
2137;9d222b27-f24a-4f5e-a496-c265d68b97c6;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/table-contenant-les-assiettes-lineaires-liees-aux-servitudes-de-la-categorie-a2-passage-des-con;;2022-04-05T16:33:53.845295;budget primitif région grand;jeu donnée présente budget primitif région grand ventilé chapitre conformément budgétaire comptable budget fonction voté janvier plaquette présentation budgétaire savoir plus structure fichier totem donnée sou licence ouverte;budget budget primitif compte donnée ouvertes finance publiques
2138;4d04f102-f4b1-4a3e-9dc7-7e8cd20e8d9d;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zone-reglementee-du-pss-de-la-commune-de-neuviller-sur-moselle-54399;;2022-04-05T16:33:37.229710;– zone réglementée commune;plan surface submersible premier document cartographiques réglementant sol zone inondable cour domaniaux créés octobre décret octobre loi février confère statut plan prévention risque rendant conséquent opposables tiers document instaure servitude publique affectant sol permet toute action ouvrage susceptibles faire obstacle libre écoulement eau conservation champ article code dépôt ’ déclaration avant réalisation travaux susceptibles nuire ’ écoulement naturel eau digue remblai dépôt clôture plantation construction ainsi nécessaire bien valeur juridique techniquement différent simplement aléa contrairement représentent risque tenant compte vulnérabilité territoire plan zonage réglementaire enfin crue dite moyenne moins forte crue référence servant base plus forte crue connue correspondant plus haute eau connues cas plus faible ’ crue fréquence centennale cette dernier application code valent abrogation commune concernées naturel code définit deux catégorie zone zone exposées risque zone directement exposées risque lesquelles mesure peuvent être prévues éviter risque fonction niveau chaque zone fait règlement opposable règlement distinguent généralement trois type zone « zone construire » dites « zone rouge » lorsque niveau fort règle générale construire « zone soumises prescription » dites « zone bleu » lorsque niveau moyen projet soumis prescription adaptées type zone non directement exposées risque construction ouvrage aménagement exploitation agricoles forestier artisanales commerciale industriel pourraient aggraver risque provoquer nouveau soumises interdiction prescription cf article code cette dernier catégorie naturel;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2139;7f8a7683-68b1-4edf-8492-a8c6872654ed;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/action-coeur-de-ville-dans-le-departement-de-la-haute-marne;;2022-04-05T16:33:22.166938;carte sensibilité carte atlas non sensible pic cendré;carte sensibilité réalisée réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit maille kilomètre lesquelles moins observation a réalisée lors période récente toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes grand lorrain répartition espèce
2140;55ca6742-70c7-440f-963f-597a41f9fa30;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-entite-a-lorigine-du-risque-du-pss-de-la-commune-de-champey-sur-moselle-54114;;2022-04-05T16:32:59.502672;zone réglementées miniers;naturel code définit deux catégorie zone zone exposées risque zone directement exposées risque lesquelles mesure peuvent être prévues éviter risque fonction niveau chaque zone fait règlement opposable règlement distinguent généralement trois type zone « zone construire » dites « zone rouge » lorsque niveau fort règle générale construire « zone soumises prescription » dites « zone bleu » lorsque niveau moyen projet soumis prescription adaptées type zone non directement exposées risque construction ouvrage aménagement exploitation agricoles forestier artisanales commerciale industriel pourraient aggraver risque provoquer nouveau soumises interdiction prescription cf article code cette dernier catégorie naturel;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes minier fer risque
2141;dbdcc1c1-8fbb-425a-b24c-be469fc7c519;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/stations-gnv-publiques-dans-le-grand-est;;2022-04-05T16:32:47.583990;document saint julien villa;présent standard donnée concerne document plan locaux plu plan sol valent plu standard donnée offre cadre technique décrivant détail façon dématérialiser document base donnée géographiques exploitable outil standard donnée a élaboré partir cahier charge dématérialisation document mis jour basé version consolidée code date dématérialisation document graphique plu génère lot donnée géographiques composé plusieurs catalogue classe contenant zone correspondant plan zonage plu zone urbaines zone urbaniser zone agricoles a zone naturel forestier a chaque zone attaché règlement règlement peut fixer règle différentes selon destination construction concernera hôtelier bureau commerce agricole forestier fonction classe prescription contenant toutes prescription linéaire ponctuelles plu elles superposent zone document exercent général contrainte supplémentaire règlement zone a chaque prescription attaché règlement;aménagement planification usage sol donnée ouvertes
2142;b1e436dc-cefe-4507-8f4c-7c6d0d5c19f8;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/carte-strategique-du-bruit-departement-de-la-marne-echeance-2-c_autoroute_lnc;;2022-04-05T16:32:10.708017;entité risque;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent représente installation classées protection risque analysé traité méthodologie qualifiée zone grise;risque technologique zone gestion restriction réglementation unité déclaration donnée ouvertes risque technologique
2143;78ca388b-84e9-4958-bac2-068d14e6a766;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-atlas-non-sensibles-bufotes_viridis-crapaud-vert;;2022-04-05T16:31:56.352584;– périmètre commune;emprise zone concernées zonage réglementaire plan surface submersible département périmètre approuvé décret décembre vaut servitude ’ utilité publique inscrit servitude plan surface submersible premier document cartographiques réglementant sol zone inondable cour domaniaux créés octobre décret octobre loi février confère statut plan prévention risque rendant conséquent opposables tiers document instaure servitude publique affectant sol permet toute action ouvrage susceptibles faire obstacle libre écoulement eau conservation champ article code dépôt ’ déclaration avant réalisation travaux susceptibles nuire ’ écoulement naturel eau digue remblai dépôt clôture plantation construction ainsi nécessaire bien valeur juridique techniquement différent simplement aléa contrairement représentent risque tenant compte vulnérabilité territoire plan zonage réglementaire enfin crue dite moyenne moins forte crue référence servant base plus forte crue connue correspondant plus haute eau connues cas plus faible ’ crue fréquence centennale cette dernier application code valent abrogation commune concernées;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2144;f093e2a8-5223-42c6-a345-659dc6b8bb27;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/carte-communale-de-paisy-cosdon;;2022-04-05T16:31:43.739082;schéma régional cohérence forêt vieux bois;couche ’ information géographique utilisable ème produite cadre ’ élaboration schéma régional cohérence localisant forêt vieux bois représente ’ ensemble espace représentant type milieu formant réseau plus moins connecté là espace occupés forêt caractérisées stade maturation avancée utilise terminologie « vieux bois »;habitat biotope site protégé zone gestion restriction réglementation unité déclaration corridor donnée ouvertes obstacle a trame verte bleu zone a enjeu
2145;67dd5f54-362b-48a0-b043-c316beed6e41;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zone-reglementee-du-ppr-inondation-jolivet-54281;;2022-04-05T16:31:27.473764;circonscription chasse département;circonscription chasse département affectation lieutenant louveterie mise jour;nature paysage nature zone gestion restriction réglementation unité déclaration chasse donnée ouvertes
2146;fd82600d-c2bd-49e9-ba5b-a050839c34bb;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/document-durbanisme-de-bar-sur-seine;;2022-04-05T16:31:11.275729;commune sens large commune section cadastrales commune « zone vulnérable » territoire relevant;zone vulnérables terre désignées conformément directive européen numéro zone vulnérable partie territoire pollution eau rejet direct indirect nitrate ’ origine agricole ’ autres composé azotés susceptibles transformer nitrate menace court terme qualité milieu aquatiques plus particulièrement ’ alimentation eau potable considérées comme zone vulnérables zone eau souterraines eau douce superficielles notamment celles servant destinée captage consommation humaine dont teneur nitrate supérieur milligramme litre eau estuaire eau côtière marine eau douce superficielles subissent eutrophisation laquelle composé azotés provenant source agricoles contribue programme mis chaque département concerné arrêtant prescription doivent respecter agriculteur zone vulnérable correspondant construits concertation tous acteur concernés base diagnostic local visent corriger pratique plus génératrice pollution dehors zone vulnérables code bonne pratique agricoles établi niveau national volontaire chaque zone vulnérable correspond arrêté préfectoral préfet coordonnateur bassin après avis conseil départemental ’ hygiène conseil général régional comité bassin zone vulnérables réexaminées moins tous an cet arrêté texte réglementaire fondateur zone vulnérable périmètre zone vulnérables défini circonscription administratif bassin selon modalité limite communale limite commune désignées zone vulnérables limite cadastrales section cadastrales retenue commune désignées zone vulnérables cas jeu donnée périmètre cadastral cas arrêté ultérieur viendrait compléter ’ arrêté précédent seule date dernier arrêté conservée liste zone vulnérables établie sou responsabilité bassin polygone trou autorisés;eau zone gestion restriction réglementation unité déclaration donnée ouvertes nitrate vulnérable zone
2147;f03ae2c1-fb02-4bac-8402-2873f57d9d44;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-zone-reglementee-du-pss-de-la-commune-de-tonnoy-54527;;2022-04-05T16:30:56.092665;– couche réglementaires commune;loi février confère statut plan prévention risque rendant conséquent opposables tiers document instaure servitude publique affectant sol permet toute action ouvrage susceptibles faire obstacle libre écoulement eau conservation champ article code;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2148;21786751-b7f5-4c92-8cad-e9db83ea87c7;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/enjeu-lineaire-du-plan-de-prevention-des-risques-technologiques-pprt-borealis-pec-rhodia-butach;;2022-04-05T16:30:40.667838;– origine risque mouvement terrain coteau;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent cette entité peut exemple correspondre cour zone géologiquement instable;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes mouvement terrain risque
2149;d90f86dd-2844-4124-8a9d-ff33602f4622;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/document-durbanisme-de-la-ville-de-troyes;;2022-04-05T16:30:09.843714;– périmètre coteau;jeu donnée contient périmètre délimitation différent stade périmètre comme caractéristique conséquence acte officiel produire leurs effet compter dune date définie périmètre prescrit figurant prescription naturel technologique périmètre risque correspond périmètre réglementé approuvé périmètre approuvé vaut servitude publique périmètre correspond laquelle étudiés aléa;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes mouvement terrain risque
2150;e9023b1a-4f98-41ba-b154-16f003c4959e;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-lot-de-donnees-geographiques-du-ppr-inondation-xirocourt-54597;;2022-04-05T16:29:47.200691;– lot donnée géographiques inondation;plan prévention risque institué loi février relative renforcement protection constituent essentiel matière prévention risque objectif contrôle développement zone exposées risque approuvé préfet généralement réalisés direction départementale territoire plan réglementent sol usage interdiction construire prescription bâtiment existant futur disposition constructives travaux réduction vulnérabilité restriction pratique plan peuvent être cour prescrit appliqués anticipation dossier contient note présentation plan zonage réglementaire règlement peuvent être joint document graphique utile compréhension démarche aléa enjeu chaque repéré polygone correspond commune concernées périmètre prescription prescrit zone réglementées approuvé cette table géographique permet existant département;risque technologique zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2151;74d531aa-7e85-4568-8a02-c9e10f1ce034;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-mailles-ponderees-non-sensibles-lucanus-cervus-lucarne-cerf-volant;;2022-04-05T16:29:33.967570;tri district;territoire risque important tri basée résultat préliminaire risque réalisée a chaque district hydrographique également critère nationaux caractérisation risque défini ministériel avril tient compte cas échéant particularité locale comme caractère dangereux tout autre facteur local susceptible conséquence négative potentielles associées inondation santé humaine bien dont patrimoine culturel économique liste tri arrêtée compétente cette échelle préfet coordonnateur bassin abritant grand densité population urbaine tri font ’ objet ’ attention particulière pouvoir public réduire coût dommage consécutifs inondation a cet effet tri identifiés confirmé district font dune cartographie risque phénomène caractérisant territoire stratégie locale gestion risque bassin versant concernés;zone risque naturel directive inondation donnée ouvertes inondation risque territoire risque inondation
2152;b9f1972b-cd58-4736-9776-08009cd8abd7;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-entite-a-lorigine-du-risque-du-pss-de-la-commune-de-thiaville-sur-meurthe-54519;;2022-04-05T16:29:19.313145;– périmètre commune;emprise zone concernées zonage réglementaire plan surface submersible département périmètre approuvé décret décembre vaut servitude ’ utilité publique inscrit servitude plan surface submersible premier document cartographiques réglementant sol zone inondable cour domaniaux créés octobre décret octobre loi février confère statut plan prévention risque rendant conséquent opposables tiers document instaure servitude publique affectant sol permet toute action ouvrage susceptibles faire obstacle libre écoulement eau conservation champ article code dépôt ’ déclaration avant réalisation travaux susceptibles nuire ’ écoulement naturel eau digue remblai dépôt clôture plantation construction ainsi nécessaire bien valeur juridique techniquement différent simplement aléa contrairement représentent risque tenant compte vulnérabilité territoire plan zonage réglementaire enfin crue dite moyenne moins forte crue référence servant base plus forte crue connue correspondant plus haute eau connues cas plus faible ’ crue fréquence centennale cette dernier application code valent abrogation commune concernées;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes inondation risque
2153;97c85f80-07dc-4149-b4ae-7424f0f390fb;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-mailles-ponderees-non-sensibles-plecotus_auritus-oreillard-roux;;2022-04-05T16:29:04.983349;document;couche document commune cette couche issue base donnée répliquée chaque jour;aménagement planification carte communale donnée ouvertes plu urbanisme
2154;7c1a3fbf-11ea-4fe3-80ed-9ffbf2b597b8;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-regions-naturelles-myotis_myotis-grand-murin;;2022-04-05T16:28:51.616806;tri ’ table ouvrage protection oeuvrant contre inondation ’ emprise tri;série donnée géographiques produites directive inondation territoire risque important ’ inondation tri fin rapportage directive européen inondation directive européen octobre relative gestion risque joue influence stratégie prévention inondation impose production plan gestion risque ’ inondation vise réduire conséquence négative inondation santé humaine ’ environnement patrimoine culturel ’ activité économique objectif exigence réalisation donné loi juillet portant engagement national ’ environnement décret cadre premier cartographie surface inondables risque tri contribuer homogénéisant objectivant connaissance enjeu inondation ’ élaboration plan gestion risque ’ inondation jeu donnée sert produire carte surface inondables carte risque ’ inondation représentent respectivement aléa ’ inondation enjeu exposé échelle appropriée objectif ’ apporter élément quantitatifs permettant ’ évaluer plus finement vulnérabilité ’ territoire trois niveau probabilité ’ inondation fort moyen faible;zone risque naturel donnée ouvertes
2155;ae175b3c-801c-47d1-98cc-2f5a1b225ba9;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-atlas-non-sensibles-eriogaster_catax-laineuse-du-prunelier;;2022-04-05T16:28:31.420515;– entité ’ origine risque miniers;risque caractérise monde réel présence représente risque potentiel cette origine peut être caractérisée nom certain cas objet géographique localisant réelle risque localisation connaissance phénomène dangereux servent définir bassin risque zone exposées risque fondent;risque naturel zone gestion restriction réglementation unité déclaration donnée ouvertes minier fer risque
2156;396be083-25c5-4b32-be87-7db96d0f505d;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/carte-strategique-du-bruit-departement-de-la-marne-echeance-2-c_rn_rd_vc_ldc;;2022-04-05T16:27:48.257456;périmètre cal;jeu donnée contient périmètre délimitation différent stade périmètre comme caractéristique conséquence acte officiel produire leurs effet compter dune date définie périmètre prescrit figurant prescription naturel technologique périmètre risque correspond périmètre réglementé approuvé périmètre approuvé vaut servitude publique périmètre correspond laquelle étudiés aléa;risque technologique zone gestion restriction réglementation unité déclaration cal donnée ouvertes risque technologique
2157;7a0a288f-b6d0-411d-b84e-786b1d838832;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-lot-de-donnees-geographiques-du-ppr-inondation-boncourt-54082;;2022-04-05T16:27:30.372890;table contenant générateur ponctuels lié servitude catégorie point protection centre réception radioélectriques contre perturbation électromagnétiques;servitude catégorie point concernent servitude protection centre réception radioélectriques contre perturbation électromagnétiques afin bon fonctionnement réseau servitude instituées application article code poste communication électronique afin protéger centre radioélectriques contre perturbation électromagnétiques pouvant résulter fonctionnement certain équipement notamment électriques convient distinguer deux régime servitude instituées bénéfice centre radioélectriques concernant défense nationale sécurité publique article code poste communication électronique servitude instituées bénéfice centre radioélectriques appartenant opérateur privé article code poste communication électronique cependant décret ’ article code poste communication électronique exploitant réseau communication électronique ouvert public peuvent bénéficier servitude radioélectriques jour servitude a conséquence faire cesser perturbation électromagnétiques tout propriétaire usager dune installation électrique produisant propageant perturbation gênant centre réception tenu conformer disposition indiquées ministre charge contrôle centre vue faire cesser trouble faite zone protection radioélectrique propriétaire usager électriques produire propager perturbation plaçant gamme radioélectriques reçu centre présentant appareil centre degré gravité supérieur valeur compatible exploitation zone garde radioélectrique mettre service matériel électrique susceptible perturber réception radioélectriques apporter modification sans ministre charge centre cette ressource décrit générateur servitude catégorie point savoir centre réception radioélectrique exploité différent département ministériels trouvant sou tutelle deux classés trois catégorie importance nature service assurent situation géographique;aménagement servitude zone gestion restriction réglementation unité déclaration communication électronique donnée ouvertes perturbation électromagnétique point réception radioélectrique servitude
2158;dd9229ff-5efc-4b05-88a3-ff4c34cc6a19;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/pprn-perimetre-du-pss-de-la-commune-de-lay-saint-christophe-54305;;2022-04-05T16:27:14.741865;’ urbanisme contrainte cour connaissance induites risque technologiques lié canalisation transport matière dangereuses grand;jeu donnée fait partie ’ lot donnée décrit contrainte ’ usage sol lié risque précise notamment chaque contrainte service ’ état collectivité consulter cible initiale correspond acteur maîtrise ’ urbanisme souhaitant contrainte territoire donnée région grand cadre procédure « traitement sollicitation relative contrainte ’ usage sol fait risque » encadre consultation unité départementale service prévention risque distingue « canalisation transport matière dangereuses connues » « canalisation transport matière dangereuses cour connaissance » « canalisation transport matière dangereuses cour connaissance » canalisation soumises autorisation ’ encore fait ’ objet servitude ’ utilité publique connaissance souhaite être consultée contrainte induites canalisation ’ ex région lorrain couche « canalisation cour connaissance » représente zone potentiellement soumises contrainte induites canalisation cour connaissance périmètre ’ cette couche représente commune impactées moins canalisation transport matière dangereuses ’ a fait ’ objet servitude ’ utilité publique chacune zone couche précise nom commune numéro commune nom transporteur type projet concernés contrainte induites canalisation service ’ concerné démarche suivre obtenir information complémentaire descriptif périmètre contrainte source réglementaires périmètre contrainte source donnée ’ échelle donnée contact interne date ’ état lieux initial date mise jour couche ’ objectif couche permettre ’ identifier « canalisation transport matière dangereuses cour connaissance » mettre disposition information décrites notamment ’ orienter éventuelles consultation ver interlocuteur pertinents ici unité départementale donnée destinée toutes personne susceptibles consulter sujet lien risque notamment service instructeur collectivité territoriale autres service ’ notaire point contact ’ agent service prévention risque charge ’ urbanisme opérationnel nom couche;aménagement aménagement canalisation donnée ouvertes risque transport
2159;05bab770-0ea8-43ac-b641-b76049f0239a;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-mailles-ponderees-non-sensibles-nyctalus_leisleri-noctule-de-leisl;;2022-04-05T16:26:43.000982;carte sensibilité carte maille pondérées non sensible autour palombe;carte sensibilité réalisée réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit maille kilomètre lesquelles moins observation a réalisée lors période récente chacune maille kilomètre cette présence représentée calcul proportion maille kilomètre lesquelles a observée toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes lorrain répartition espèce
2160;412266e5-1ca1-4f48-9494-81dd6d0aa667;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-regions-naturelles-metrioptera_brachyptera-dectcelle-des-bruyeres;;2022-04-05T16:26:29.485787;assiette servitude département;assiette servitude département servitude résultant plan prévention risque technologiques établi application article suivant code;risque technologique donnée ouvertes risque technologique
